HOSTNAME,TIME,NET,MEM,CPU
mosix1.curs.pub.ro,1432694205,2850144,536292,0.55
host-10-9-3-167,1432694205,2828936,375352,0.29
host-10-9-3-168,1432694207,2379064,487820,0.18
mosix1.curs.pub.ro,1432694207,2850148,536408,0.55
host-10-9-3-167,1432694206,2828940,375608,0.29
host-10-9-3-168,1432694208,2379064,488068,0.18
mosix1.curs.pub.ro,1432694208,2850148,536292,0.82
host-10-9-3-167,1432694208,2828940,375584,0.29
host-10-9-3-168,1432694210,2379068,488052,0.16
mosix1.curs.pub.ro,1432694210,2850152,536416,0.82
host-10-9-3-167,1432694210,2828944,375716,0.26
host-10-9-3-168,1432694211,2379068,487928,0.16
mosix1.curs.pub.ro,1432694212,2850152,536416,0.82
host-10-9-3-167,1432694211,2828944,375584,0.26
host-10-9-3-168,1432694213,2379072,488052,0.16
mosix1.curs.pub.ro,1432694213,2850156,536532,0.76
host-10-9-3-167,1432694213,2828948,375832,0.26
host-10-9-3-168,1432694214,2379072,488068,0.15
mosix1.curs.pub.ro,1432694215,2850160,536564,0.76
host-10-9-3-167,1432694214,2828948,375832,0.24
host-10-9-3-168,1432694216,2379076,487944,0.15
mosix1.curs.pub.ro,1432694216,2850160,536408,0.76
host-10-9-3-167,1432694216,2828952,375964,0.24
host-10-9-3-168,1432694217,2379076,488184,0.15
mosix1.curs.pub.ro,1432694218,2850164,536540,0.70
host-10-9-3-167,1432694217,2828956,375980,0.24
host-10-9-3-168,1432694219,2379080,487176,0.38
mosix1.curs.pub.ro,1432694219,2850168,536672,0.70
host-10-9-3-167,1432694219,2828956,375832,0.22
host-10-9-3-168,1432694221,2379084,487176,0.38
mosix1.curs.pub.ro,1432694221,2850172,536672,0.70
host-10-9-3-167,1432694221,2828964,376088,0.22
host-10-9-3-168,1432694222,2379088,487300,0.38
mosix1.curs.pub.ro,1432694223,2850172,536796,0.80
host-10-9-3-167,1432694222,2828964,376088,0.22
host-10-9-3-168,1432694224,2379092,487300,0.38
mosix1.curs.pub.ro,1432694224,2850176,536664,0.80
host-10-9-3-167,1432694224,2828968,376088,0.22
host-10-9-3-168,1432694225,2379092,487176,0.35
mosix1.curs.pub.ro,1432694226,2850176,536912,0.80
host-10-9-3-167,1432694225,2828968,376204,0.36
host-10-9-3-168,1432694227,2379096,486664,0.35
mosix1.curs.pub.ro,1432694227,2850180,536796,1.14
host-10-9-3-167,1432694227,2828972,376096,0.36
host-10-9-3-168,1432694253,2379096,486748,0.23
mosix1.curs.pub.ro,1432694254,2850180,536780,0.75
host-10-9-3-167,1432694253,2828972,376352,0.24
host-10-9-3-168,1432694255,2379100,487316,0.21
mosix1.curs.pub.ro,1432694255,2850188,536896,0.75
host-10-9-3-167,1432694255,2828976,376204,0.22
host-10-9-3-168,1432694257,2379104,487292,0.21
mosix1.curs.pub.ro,1432694257,2850188,537068,0.75
host-10-9-3-167,1432694256,2828976,376360,0.22
host-10-9-3-168,1432694258,2379108,487416,0.21
mosix1.curs.pub.ro,1432694258,2850192,536920,0.69
host-10-9-3-167,1432694258,2828980,376328,0.22
host-10-9-3-168,1432694260,2379112,487300,0.19
mosix1.curs.pub.ro,1432694260,2850192,537044,0.69
host-10-9-3-167,1432694260,2828980,376204,0.20
host-10-9-3-168,1432694261,2379112,486904,0.19
mosix1.curs.pub.ro,1432694262,2850196,537184,0.69
host-10-9-3-167,1432694261,2828984,376460,0.20
host-10-9-3-168,1432694288,2379112,486872,0.13
mosix1.curs.pub.ro,1432694288,2850196,537020,0.42
host-10-9-3-167,1432694288,2828988,376328,0.13
host-10-9-3-168,1432694289,2379120,487580,0.12
mosix1.curs.pub.ro,1432694290,2850200,537152,0.42
host-10-9-3-167,1432694289,2828988,376468,0.12
host-10-9-3-168,1432694291,2379124,487448,0.12
mosix1.curs.pub.ro,1432694291,2850200,537144,0.42
host-10-9-3-167,1432694291,2828992,376584,0.12
host-10-9-3-168,1432694292,2379124,487688,0.12
mosix1.curs.pub.ro,1432694293,2850204,537152,0.38
host-10-9-3-167,1432694292,2828992,376476,0.12
host-10-9-3-168,1432694294,2379128,487564,0.12
mosix1.curs.pub.ro,1432694294,2850204,537408,0.38
host-10-9-3-167,1432694294,2829000,376716,0.43
host-10-9-3-168,1432694296,2379128,487184,0.43
mosix1.curs.pub.ro,1432694296,2850208,537276,0.38
host-10-9-3-167,1432694295,2829000,376600,0.43
host-10-9-3-168,1432694322,2379136,486624,0.28
mosix1.curs.pub.ro,1432694323,2850212,537392,0.39
host-10-9-3-167,1432694322,2829004,376584,0.29
host-10-9-3-168,1432694324,2379136,488564,0.28
mosix1.curs.pub.ro,1432694324,2850212,537648,0.39
host-10-9-3-167,1432694324,2829004,376484,0.29
host-10-9-3-168,1432694325,2379144,488564,0.26
mosix1.curs.pub.ro,1432694326,2850212,537524,0.39
host-10-9-3-167,1432694325,2829008,376452,0.34
host-10-9-3-168,1432694327,2379144,488696,0.26
mosix1.curs.pub.ro,1432694327,2850216,537516,0.52
host-10-9-3-167,1432694327,2829008,376700,0.34
host-10-9-3-168,1432694329,2379148,488828,0.26
mosix1.curs.pub.ro,1432694329,2850220,537764,0.52
host-10-9-3-167,1432694328,2829012,376708,0.34
host-10-9-3-168,1432694330,2379148,488712,0.24
mosix1.curs.pub.ro,1432694331,2850220,537640,0.52
host-10-9-3-167,1432694330,2829012,376576,0.32
host-10-9-3-168,1432694332,2379152,488812,0.24
mosix1.curs.pub.ro,1432694332,2850224,537772,0.52
host-10-9-3-167,1432694332,2829020,376824,0.32
host-10-9-3-168,1432694333,2379156,488944,0.24
mosix1.curs.pub.ro,1432694334,2850228,537764,0.56
host-10-9-3-167,1432694333,2829024,376824,0.32
host-10-9-3-168,1432694335,2379156,488812,0.22
mosix1.curs.pub.ro,1432694335,2850232,537860,0.56
host-10-9-3-167,1432694335,2829024,376824,0.29
host-10-9-3-168,1432694336,2379160,488944,0.22
mosix1.curs.pub.ro,1432694337,2850236,537860,0.56
host-10-9-3-167,1432694336,2829028,376940,0.29
host-10-9-3-168,1432694338,2379160,488944,0.22
mosix1.curs.pub.ro,1432694338,2850236,538108,0.52
host-10-9-3-167,1432694338,2829028,376716,0.29
host-10-9-3-168,1432694340,2379164,488936,0.20
mosix1.curs.pub.ro,1432694340,2850240,538116,0.52
host-10-9-3-167,1432694340,2829032,376948,0.35
host-10-9-3-168,1432694341,2379164,489068,0.20
mosix1.curs.pub.ro,1432694342,2850240,538240,0.52
host-10-9-3-167,1432694341,2829032,377072,0.35
host-10-9-3-168,1432694343,2379168,489068,0.20
mosix1.curs.pub.ro,1432694343,2850244,538224,0.47
host-10-9-3-167,1432694343,2829036,376848,0.35
host-10-9-3-168,1432694344,2379168,489060,0.19
mosix1.curs.pub.ro,1432694345,2850244,538348,0.47
host-10-9-3-167,1432694344,2829036,376948,0.32
host-10-9-3-168,1432694346,2379172,489184,0.19
mosix1.curs.pub.ro,1432694346,2850248,538472,0.47
host-10-9-3-167,1432694346,2829040,376948,0.32
host-10-9-3-168,1432694347,2379172,489200,0.19
mosix1.curs.pub.ro,1432694348,2850248,538348,0.44
host-10-9-3-167,1432694347,2829040,376980,0.32
host-10-9-3-168,1432694349,2379176,489060,0.19
mosix1.curs.pub.ro,1432694349,2850256,538472,0.44
host-10-9-3-167,1432694349,2829044,377220,0.61
host-10-9-3-168,1432694351,2379176,484116,0.33
mosix1.curs.pub.ro,1432694351,2850256,538472,0.44
host-10-9-3-167,1432694350,2829044,377080,0.61
host-10-9-3-168,1432694352,2379180,483984,0.33
mosix1.curs.pub.ro,1432694353,2850260,537720,0.56
host-10-9-3-167,1432694352,2829048,377072,0.61
host-10-9-3-168,1432694354,2379180,483984,0.33
mosix1.curs.pub.ro,1432694354,2850264,537960,0.56
host-10-9-3-167,1432694354,2829048,377220,0.61
host-10-9-3-168,1432694355,2379184,484108,0.30
mosix1.curs.pub.ro,1432694356,2850268,537844,0.56
host-10-9-3-167,1432694355,2829052,377072,0.81
host-10-9-3-168,1432694357,2379188,484108,0.30
mosix1.curs.pub.ro,1432694357,2850272,537844,0.56
host-10-9-3-167,1432694357,2829056,377320,0.81
host-10-9-3-168,1432694358,2379188,484116,0.30
mosix1.curs.pub.ro,1432694359,2850272,537960,0.76
host-10-9-3-167,1432694358,2829056,377328,0.81
host-10-9-3-168,1432694360,2379192,484372,0.28
mosix1.curs.pub.ro,1432694360,2850276,537580,0.76
host-10-9-3-167,1432694360,2829060,377220,0.74
host-10-9-3-168,1432694361,2379196,484232,0.28
mosix1.curs.pub.ro,1432694387,2850276,537524,0.79
host-10-9-3-167,1432694386,2829060,377204,0.49
host-10-9-3-168,1432694388,2379200,483348,0.18
mosix1.curs.pub.ro,1432694388,2850280,538224,0.72
host-10-9-3-167,1432694388,2829064,377568,0.49
host-10-9-3-168,1432694389,2379200,483472,0.17
mosix1.curs.pub.ro,1432694390,2850284,538232,0.72
host-10-9-3-167,1432694389,2829064,377452,0.45
host-10-9-3-168,1432694391,2379204,483348,0.17
mosix1.curs.pub.ro,1432694391,2850288,538340,0.72
host-10-9-3-167,1432694391,2829068,377320,0.45
host-10-9-3-168,1432694393,2379208,483472,0.17
mosix1.curs.pub.ro,1432694393,2850292,538208,0.67
host-10-9-3-167,1432694392,2829072,377452,0.45
host-10-9-3-168,1432694394,2379208,483472,0.17
mosix1.curs.pub.ro,1432694394,2850292,537844,0.67
host-10-9-3-167,1432694394,2829076,377452,0.57
host-10-9-3-168,1432694395,2379216,483092,0.16
mosix1.curs.pub.ro,1432694421,2850292,537664,0.44
host-10-9-3-167,1432694420,2829076,377328,0.38
host-10-9-3-168,1432694422,2379216,483604,0.10
mosix1.curs.pub.ro,1432694422,2850296,538340,0.72
host-10-9-3-167,1432694422,2829080,377560,0.38
host-10-9-3-168,1432694424,2379220,483472,0.10
mosix1.curs.pub.ro,1432694424,2850304,538356,0.72
host-10-9-3-167,1432694423,2829080,377584,0.38
host-10-9-3-168,1432694425,2379224,483728,0.09
mosix1.curs.pub.ro,1432694425,2850304,538480,0.72
host-10-9-3-167,1432694425,2829084,377700,0.35
host-10-9-3-168,1432694427,2379224,483596,0.09
mosix1.curs.pub.ro,1432694427,2850308,538512,0.72
host-10-9-3-167,1432694426,2829088,377716,0.35
host-10-9-3-168,1432694428,2379232,482976,0.09
mosix1.curs.pub.ro,1432694428,2850308,538224,0.67
host-10-9-3-167,1432694428,2829088,377692,0.35
host-10-9-3-168,1432694455,2379232,482656,0.06
mosix1.curs.pub.ro,1432694455,2850312,539380,0.44
host-10-9-3-167,1432694454,2829100,377584,0.21
host-10-9-3-168,1432694456,2379236,484596,0.06
mosix1.curs.pub.ro,1432694457,2850312,539620,0.44
host-10-9-3-167,1432694456,2829100,377592,0.21
host-10-9-3-168,1432694458,2379236,484612,0.06
mosix1.curs.pub.ro,1432694458,2850316,539620,0.40
host-10-9-3-167,1432694458,2829104,377816,0.21
host-10-9-3-168,1432694459,2379240,484736,0.05
mosix1.curs.pub.ro,1432694460,2850316,539752,0.40
host-10-9-3-167,1432694459,2829104,377716,0.19
host-10-9-3-168,1432694461,2379240,483836,0.05
mosix1.curs.pub.ro,1432694461,2850320,539760,0.40
host-10-9-3-167,1432694461,2829108,377940,0.19
host-10-9-3-168,1432694462,2379244,483860,0.05
mosix1.curs.pub.ro,1432694463,2850320,539612,0.37
host-10-9-3-167,1432694462,2829108,377940,0.19
host-10-9-3-168,1432694464,2379244,483836,0.05
mosix1.curs.pub.ro,1432694464,2850324,539752,0.37
host-10-9-3-167,1432694464,2829112,377816,0.26
host-10-9-3-168,1432694466,2379252,483976,0.05
mosix1.curs.pub.ro,1432694466,2850328,539860,0.37
host-10-9-3-167,1432694465,2829112,377948,0.26
host-10-9-3-168,1432694467,2379256,483860,0.05
mosix1.curs.pub.ro,1432694468,2850332,539884,0.34
host-10-9-3-167,1432694467,2829116,377824,0.26
host-10-9-3-168,1432694469,2379256,483968,0.05
mosix1.curs.pub.ro,1432694469,2850336,539984,0.34
host-10-9-3-167,1432694469,2829116,377816,0.26
host-10-9-3-168,1432694470,2379260,483976,0.04
mosix1.curs.pub.ro,1432694471,2850340,539868,0.34
host-10-9-3-167,1432694470,2829120,373232,0.24
host-10-9-3-168,1432694472,2379260,483984,0.04
mosix1.curs.pub.ro,1432694472,2850340,540124,0.34
host-10-9-3-167,1432694472,2829124,373224,0.24
host-10-9-3-168,1432694473,2379268,484216,0.04
mosix1.curs.pub.ro,1432694474,2850344,540372,0.56
host-10-9-3-167,1432694473,2829124,373116,0.24
host-10-9-3-168,1432694475,2379268,483580,0.04
mosix1.curs.pub.ro,1432694475,2850344,540240,0.56
host-10-9-3-167,1432694475,2829128,373232,0.22
host-10-9-3-168,1432694501,2379272,483556,0.03
mosix1.curs.pub.ro,1432694502,2850348,540248,0.37
host-10-9-3-167,1432694501,2829128,373124,0.14
host-10-9-3-168,1432694503,2379272,484108,0.03
mosix1.curs.pub.ro,1432694503,2850348,540232,0.34
host-10-9-3-167,1432694503,2829136,373372,0.14
host-10-9-3-168,1432694505,2379276,484216,0.03
mosix1.curs.pub.ro,1432694505,2850352,540256,0.34
host-10-9-3-167,1432694505,2829136,373364,0.13
host-10-9-3-168,1432694506,2379284,484216,0.03
mosix1.curs.pub.ro,1432694507,2850352,540488,0.34
host-10-9-3-167,1432694506,2829140,373356,0.13
host-10-9-3-168,1432694508,2379284,484216,0.03
mosix1.curs.pub.ro,1432694508,2850356,540240,0.31
host-10-9-3-167,1432694508,2829140,373472,0.13
host-10-9-3-168,1432694509,2379288,483836,0.02
mosix1.curs.pub.ro,1432694510,2850356,540528,0.31
host-10-9-3-167,1432694509,2829144,373364,0.12
host-10-9-3-168,1432694536,2379288,483680,0.02
mosix1.curs.pub.ro,1432694536,2850360,540364,0.20
host-10-9-3-167,1432694536,2829144,373488,0.08
host-10-9-3-168,1432694537,2379292,484232,0.02
mosix1.curs.pub.ro,1432694538,2850364,540356,0.27
host-10-9-3-167,1432694537,2829148,373472,0.08
host-10-9-3-168,1432694539,2379292,484216,0.02
mosix1.curs.pub.ro,1432694539,2850368,540728,0.27
host-10-9-3-167,1432694539,2829148,373472,0.08
host-10-9-3-168,1432694541,2379300,484340,0.01
mosix1.curs.pub.ro,1432694541,2850372,540504,0.27
host-10-9-3-167,1432694540,2829152,373612,0.39
host-10-9-3-168,1432694542,2379300,484340,0.01
mosix1.curs.pub.ro,1432694542,2850376,540628,0.49
host-10-9-3-167,1432694542,2829156,373596,0.39
host-10-9-3-168,1432694544,2379304,483960,0.01
mosix1.curs.pub.ro,1432694544,2850376,540728,0.49
host-10-9-3-167,1432694544,2829156,373720,0.39
host-10-9-3-168,1432694570,2379304,483268,0.01
mosix1.curs.pub.ro,1432694571,2850380,540760,0.32
host-10-9-3-167,1432694570,2829160,373604,0.24
host-10-9-3-168,1432694572,2379308,485216,0.01
mosix1.curs.pub.ro,1432694572,2850384,540868,0.32
host-10-9-3-167,1432694572,2829160,373876,0.24
host-10-9-3-168,1432694573,2379308,485340,0.01
mosix1.curs.pub.ro,1432694574,2850384,540992,0.78
host-10-9-3-167,1432694573,2829164,373744,0.24
host-10-9-3-168,1432694575,2379312,485472,0.01
mosix1.curs.pub.ro,1432694575,2850384,541000,0.78
host-10-9-3-167,1432694575,2829164,373736,0.22
host-10-9-3-168,1432694577,2379312,485480,0.01
mosix1.curs.pub.ro,1432694577,2850388,540976,0.78
host-10-9-3-167,1432694576,2829168,373852,0.22
host-10-9-3-168,1432694578,2379316,485340,0.01
mosix1.curs.pub.ro,1432694578,2850392,540760,0.71
host-10-9-3-167,1432694578,2829168,373596,0.22
host-10-9-3-168,1432694580,2379320,485604,0.01
mosix1.curs.pub.ro,1432694580,2850396,541132,0.71
host-10-9-3-167,1432694580,2829172,373736,0.20
host-10-9-3-168,1432694581,2379320,485472,0.01
mosix1.curs.pub.ro,1432694582,2850396,541124,0.71
host-10-9-3-167,1432694581,2829172,373868,0.20
host-10-9-3-168,1432694583,2379324,485596,0.01
mosix1.curs.pub.ro,1432694583,2850400,541132,0.66
host-10-9-3-167,1432694583,2829176,373984,0.20
host-10-9-3-168,1432694584,2379328,485596,0.33
mosix1.curs.pub.ro,1432694585,2850400,541240,0.66
host-10-9-3-167,1432694584,2829176,373868,0.19
host-10-9-3-168,1432694586,2379332,485588,0.33
mosix1.curs.pub.ro,1432694586,2850404,541388,0.66
host-10-9-3-167,1432694586,2829180,374100,0.19
host-10-9-3-168,1432694588,2379332,485596,0.33
mosix1.curs.pub.ro,1432694588,2850408,541388,0.60
host-10-9-3-167,1432694587,2829184,373968,0.19
host-10-9-3-168,1432694589,2379336,485720,0.33
mosix1.curs.pub.ro,1432694589,2850412,541512,0.60
host-10-9-3-167,1432694589,2829188,373968,0.25
host-10-9-3-168,1432694591,2379336,485828,0.70
mosix1.curs.pub.ro,1432694591,2850412,541504,0.60
host-10-9-3-167,1432694591,2829192,374232,0.25
host-10-9-3-168,1432694592,2379340,485712,0.70
mosix1.curs.pub.ro,1432694593,2850416,541496,0.64
host-10-9-3-167,1432694592,2829192,374100,0.25
host-10-9-3-168,1432694594,2379340,485820,0.70
mosix1.curs.pub.ro,1432694594,2850416,541488,0.64
host-10-9-3-167,1432694594,2829196,374108,0.25
host-10-9-3-168,1432694595,2379344,485828,0.64
mosix1.curs.pub.ro,1432694596,2850420,541736,0.64
host-10-9-3-167,1432694595,2829196,374224,0.39
host-10-9-3-168,1432694597,2379344,485828,0.64
mosix1.curs.pub.ro,1432694597,2850420,541612,0.64
host-10-9-3-167,1432694597,2829200,374224,0.39
host-10-9-3-168,1432694599,2379348,485968,0.64
mosix1.curs.pub.ro,1432694599,2850424,541744,0.66
host-10-9-3-167,1432694599,2829200,374224,0.39
host-10-9-3-168,1432694600,2379352,485944,0.59
mosix1.curs.pub.ro,1432694601,2850424,541884,0.66
host-10-9-3-167,1432694600,2829204,374348,0.36
host-10-9-3-168,1432694602,2379352,485820,0.59
mosix1.curs.pub.ro,1432694602,2850428,541744,0.66
host-10-9-3-167,1432694602,2829204,374224,0.36
host-10-9-3-168,1432694603,2379356,486092,0.59
mosix1.curs.pub.ro,1432694604,2850428,536404,0.61
host-10-9-3-167,1432694603,2829208,374356,0.36
host-10-9-3-168,1432694605,2379356,485200,0.55
mosix1.curs.pub.ro,1432694605,2850432,536528,0.61
host-10-9-3-167,1432694605,2829212,374340,0.33
host-10-9-3-168,1432694607,2379360,485184,0.55
mosix1.curs.pub.ro,1432694607,2850432,536428,0.61
host-10-9-3-167,1432694606,2829216,374348,0.33
host-10-9-3-168,1432694608,2379368,485200,0.55
mosix1.curs.pub.ro,1432694608,2850436,536544,0.56
host-10-9-3-167,1432694608,2829220,374604,0.33
host-10-9-3-168,1432694610,2379372,485332,0.50
mosix1.curs.pub.ro,1432694610,2850436,536552,0.56
host-10-9-3-167,1432694610,2829220,374620,0.30
host-10-9-3-168,1432694611,2379376,485200,0.50
mosix1.curs.pub.ro,1432694612,2850440,536652,0.56
host-10-9-3-167,1432694611,2829224,374844,0.30
host-10-9-3-168,1432694613,2379376,484812,0.50
mosix1.curs.pub.ro,1432694613,2850440,536776,0.52
host-10-9-3-167,1432694613,2829224,374860,0.30
host-10-9-3-168,1432694639,2379376,484896,0.33
mosix1.curs.pub.ro,1432694640,2850444,536752,0.34
host-10-9-3-167,1432694639,2829228,374324,0.18
host-10-9-3-168,1432694641,2379384,485316,0.30
mosix1.curs.pub.ro,1432694641,2850448,536892,0.34
host-10-9-3-167,1432694641,2829228,374844,0.18
host-10-9-3-168,1432694642,2379388,485316,0.30
mosix1.curs.pub.ro,1432694643,2850452,536876,0.39
host-10-9-3-167,1432694642,2829232,374728,0.18
host-10-9-3-168,1432694644,2379388,485432,0.30
mosix1.curs.pub.ro,1432694645,2850452,536908,0.39
host-10-9-3-167,1432694644,2829232,374736,0.25
host-10-9-3-168,1432694646,2379392,485448,0.28
mosix1.curs.pub.ro,1432694646,2850456,537148,0.39
host-10-9-3-167,1432694646,2829236,374836,0.25
host-10-9-3-168,1432694647,2379392,485052,0.28
mosix1.curs.pub.ro,1432694648,2850456,536900,0.60
host-10-9-3-167,1432694647,2829236,374720,0.25
host-10-9-3-168,1432694674,2379396,485036,0.18
mosix1.curs.pub.ro,1432694674,2850460,537040,0.40
host-10-9-3-167,1432694674,2829240,374960,0.16
host-10-9-3-168,1432694675,2379400,485440,0.17
mosix1.curs.pub.ro,1432694676,2850460,537296,0.40
host-10-9-3-167,1432694675,2829240,374844,0.15
host-10-9-3-168,1432694677,2379404,485448,0.17
mosix1.curs.pub.ro,1432694677,2850464,537164,0.40
host-10-9-3-167,1432694677,2829248,374968,0.15
host-10-9-3-168,1432694679,2379408,485440,0.17
mosix1.curs.pub.ro,1432694679,2850464,537148,0.68
host-10-9-3-167,1432694679,2829252,374968,0.15
host-10-9-3-168,1432694680,2379408,485564,0.16
mosix1.curs.pub.ro,1432694681,2850468,537296,0.68
host-10-9-3-167,1432694680,2829252,374968,0.14
host-10-9-3-168,1432694682,2379412,485184,0.16
mosix1.curs.pub.ro,1432694682,2850468,537272,0.68
host-10-9-3-167,1432694682,2829256,374968,0.14
host-10-9-3-168,1432694708,2379416,484656,0.10
mosix1.curs.pub.ro,1432694709,2850476,537544,0.42
host-10-9-3-167,1432694708,2829256,374976,0.09
host-10-9-3-168,1432694710,2379420,486564,0.09
mosix1.curs.pub.ro,1432694710,2850480,537404,0.42
host-10-9-3-167,1432694710,2829260,375108,0.08
host-10-9-3-168,1432694712,2379420,486572,0.09
mosix1.curs.pub.ro,1432694712,2850480,537420,0.42
host-10-9-3-167,1432694711,2829260,374960,0.08
host-10-9-3-168,1432694713,2379424,486580,0.09
mosix1.curs.pub.ro,1432694714,2850484,537412,0.38
host-10-9-3-167,1432694713,2829264,375092,0.08
host-10-9-3-168,1432694715,2379424,486712,0.09
mosix1.curs.pub.ro,1432694715,2850488,537652,0.38
host-10-9-3-167,1432694715,2829264,375340,0.08
host-10-9-3-168,1432694716,2379428,486564,0.09
mosix1.curs.pub.ro,1432694717,2850492,537644,0.38
host-10-9-3-167,1432694716,2829268,375208,0.08
host-10-9-3-168,1432694718,2379428,486828,0.09
mosix1.curs.pub.ro,1432694718,2850492,537644,0.35
host-10-9-3-167,1432694718,2829268,375240,0.08
host-10-9-3-168,1432694719,2379432,486564,0.16
mosix1.curs.pub.ro,1432694720,2850496,537660,0.35
host-10-9-3-167,1432694719,2829272,375332,0.07
host-10-9-3-168,1432694721,2379432,486812,0.16
mosix1.curs.pub.ro,1432694721,2850496,537908,0.35
host-10-9-3-167,1432694721,2829272,375332,0.07
host-10-9-3-168,1432694723,2379436,486936,0.16
mosix1.curs.pub.ro,1432694723,2850500,537784,0.32
host-10-9-3-167,1432694723,2829276,375464,0.07
host-10-9-3-168,1432694724,2379440,486952,0.16
mosix1.curs.pub.ro,1432694725,2850500,537768,0.32
host-10-9-3-167,1432694724,2829280,375340,0.15
host-10-9-3-168,1432694726,2379440,486812,0.31
mosix1.curs.pub.ro,1432694726,2850500,537876,0.32
host-10-9-3-167,1432694726,2829280,375356,0.15
host-10-9-3-168,1432694727,2379444,487060,0.31
mosix1.curs.pub.ro,1432694728,2850504,537884,0.38
